grade,book_name,lecture_no,lecture_title,section_label,section_level,page_no,question_no,star_level,ocr_confidence,has_diagram,text_length_chars,text_length_band,topic_domain,structure_signals,quality_flags,knowledge_anchor_terms,dim5_reference_band,dim5_reference_sublevel,match_safety_level,dim4_reference_level_skeleton,dim4_auto_calibration_allowed,question_text,source_pdf
3,竞赛数学导引 三年级,3,枚举法一,兴趣篇,interest,30,6,★★,0.9918,False,53,medium,geometry,,,枚举法一|geometry,4年级及以前高思导引拓展篇及以下难度,low,auto,L1,False,小烧饼每个5角钱，大烧饼每个2元钱.墨莫一共有6元钱，如果把这些钱全部用 来买烧饼，一共有多少种不同的买法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,兴趣篇,interest,30,7,★★,0.9921,False,95,long,counting,,,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,low,auto,L2,False,在一次知识抢答比赛中，小高和墨莫两个人一共答对了10道题，并且每人都有答 对的题目.如果每道题答对得1分，那么小高和墨莫分别可能得多少分？请把所有的可能填 写到下面的表格里， 小高的总分 墨莫的总分,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,兴趣篇,interest,30,8,★★,0.982,False,75,medium,counting,,,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,low,auto,L1,False,两个海盗分20枚金币.请问： (1）如果每个海盗最少分到5枚金币，一共有多少种不同的分法？ （2）如果每个海盗最多分到16枚金币，一共有多少种不同的分法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,兴趣篇,interest,31,9,★★,0.9914,False,42,short,counting,case_analysis,,枚举法一|counting|case_analysis,4年级及以前高思导引拓展篇及以下难度,low,auto,L2,False,有15个玻璃球，要把它们分成两堆，一共有几种不同的分法？这两堆球的个数可 能相差几个？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,兴趣篇,interest,31,10,★★,0.9944,False,62,medium,counting,case_analysis,,枚举法一|计数问题|counting|case_analysis,4年级及以前高思导引拓展篇及以下难度,low,auto,L2,False,张奶奶去超市买了12盒光明牛奶，这些牛奶需要装在2个相同的袋子里，并且每 个袋子最多只能装10盒.张奶奶一共有几种不同的装法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,31,1,★★,0.9836,True,42,short,counting,,has_diagram,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,mid,review,L3,False,如图3-3，小高画了一个小房子，如果每画一笔都不能拐弯，那么她最少画了几笔？ 图3-3,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,31,2,★★,0.9898,True,57,medium,geometry,,has_diagram,枚举法一|geometry,4年级及以前高思导引拓展篇及以下难度,mid,review,L3,False,小高把8块绿豆糕摆成如图3-4所示的图形，让墨莫挑两块挨在一起的绿豆糕. 请问：墨莫一共有多少种不同的挑法？ 图3-4,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,32,3,★★,0.9912,True,51,medium,counting,,has_diagram,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,mid,review,L3,False,要沿着如图3-5所示的道路从A点走到B点，并且每段路最多只能经过一次，一 共有多少种不同的走法？ 图3-5,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,32,4,★★,0.9912,False,53,medium,counting,,,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,小高、萱萱、卡莉娅三个人去看电影，他们买了三张座位相邻的票.他们三人的座位 顺序一共有多少种不同的安排方法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,32,5,★★,0.9822,False,52,medium,counting,,,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,小李摆摊卖货，小木偶每个卖1元，大木偶每个卖2元，他今天一共卖出了5个木 偶.小李今天一共可能卖了多少钱？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,32,6,★★,0.995,False,104,long,counting,,,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,mid,auto,L4,False,（1）老师给小高14个相同的作业本，如果小高把这些本子全都分给墨莫和卡莉 娅，有多少种不同的分法？（可以只分给一个人） (2）老师给小高14个相同的作业本，如果小高只需要把这些本子分成2堆，又有多少种 不同的分法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,32,7,★★,0.9825,False,66,medium,counting,case_analysis,,枚举法一|counting|case_analysis,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,盘子里一共有20颗花生，小高和墨莫一起吃.每人一口吃2颗，两个人一起把花生 吃完（每人至少吃一口).请列举出他们吃花生数量的所有情况，,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,33,8,,0.9918,True,103,long,counting,,has_diagram,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,mid,review,L4,False,如图3-6，有7个按键，上面分别写着：1～7这7个数字.请问： （1）从中选出2个按键，使它们上面数字的差等于2，一共有多少种选法？ （2）从中选出2个按键，使它们上面数字的和大于9，一共有多少种选法？ 图3-6,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,33,9,,0.9927,False,59,medium,counting,case_analysis,,枚举法一|counting|case_analysis,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,小高、墨莫、卡莉娅三个人一共有7本课外书，每个人至少有一本.小高、墨莫、卡莉 娅分别有几本课外书？请写出全部可能的情况，,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,33,10,,0.9986,False,103,long,counting,,,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,mid,auto,L4,False,小王有5个相同的飞机模型，他要把它们放在一个3层的货架上，每层至少要放1 个.小王一共有多少种不同的放法？过了几天，他又要把18个相同的汽车模型放到另一个3 层货架上，每层最少要放5个，这时有多少种不同的放法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,33,11,★,0.9939,False,104,long,counting,,,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,mid,auto,L4,False,（1）小明买回来一袋糖豆，他数了一下，一共有10个.现在他要把这些糖豆分成3 堆，一共有多少种不同的分法？ （2）如果小明有两袋糖豆，每袋10个，要把这两袋糖豆分成3堆，每堆最少要有5个，一 共有多少种不同的分法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,33,12,,0.9991,False,49,medium,counting,case_analysis,,枚举法一|counting|case_analysis,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,A、B、C、D、E这五个人一起回答一道题目，结果只有两个人答对了.所有可能 的回答情况一共有多少种？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,34,13,,0.9937,False,83,medium,counting,,,枚举法一|counting,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,（1）有2个相同的白球和1个红球，如果把这3个小球排成一排，有多少种不同的 排法？ （2）有2个相同的白球和3个相同的红球，如果把这5个小球排成一排，有多少种不同的 排法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,拓展篇,extension,34,14,,0.9984,False,87,medium,counting,,,枚举法一|计数问题|counting,4年级及以前高思导引拓展篇及以下难度,mid,auto,L3,False,班主任要从甲、乙、丙、丁、戊这五个小朋友里面选出四个人参加乒乓球赛，有多少 种不同的选法？如果已经选出了甲、乙、丙、丁，现在要把他们分成两组，进行双打比赛，有多 少种不同的分法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,超越篇,challenge,34,1,,0.999,False,51,medium,counting,,,枚举法一|counting,高思导引超越篇难度,high,auto,L4,False,小明参加了一次小测验，每个小题2分，每个大题5分，两种题目各有3道.小明的 得分一共有多少种不同的可能？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,超越篇,challenge,34,2,,0.9869,False,122,very_long,counting,,,枚举法一|counting,高思导引超越篇难度,high,auto,L4,False,"几个小朋友在屋子里玩石头剪子布，墨莫在门外问他们一共有几个人，其中一个小 朋友说：“不能直接告诉你人数，不过我们现在一共伸出来了22根手指，并且有3个人出石 头.""请问：屋子里可能有几个人在玩游戏？（出石头的不伸手指，出剪子的伸2根，出布的伸 5根）",C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,超越篇,challenge,34,3,,0.9975,False,66,medium,counting,,,枚举法一|counting,高思导引超越篇难度,high,auto,L4,False,一次小测验一共4道题，最初每位同学都有4分的基础分，然后每答对一道题加3 分，每答错一道题扣1分，不答不扣分.同学们的得分可能是多少？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,超越篇,challenge,35,4,,0.9941,False,42,short,geometry,,,枚举法一|geometry,高思导引超越篇难度,high,auto,L4,False,现在有1分、2分、5分的硬币各5枚，要用这些硬币凑出2角钱，一共有多少种不 同的凑法？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,超越篇,challenge,35,5,,0.9967,True,68,medium,counting,,has_diagram,枚举法一|counting,高思导引超越篇难度,high,review,L4,False,如图3-7，妈妈在5张卡片上分别写了1、1、1、2、2这5个数字，让小明从里面挑 出3张来组成一个三位数.小明可能组成多少个不同的三位数？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,超越篇,challenge,35,1,,0.754,False,6,short,counting,,short_question_text,枚举法一|counting,高思导引超越篇难度,high,unsafe,L4,False,22 图3-7,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,超越篇,challenge,35,6,,0.9977,False,57,medium,counting,,,枚举法一|counting,高思导引超越篇难度,high,auto,L4,False,刘老师在某一个星期中要去3次健身馆，但是为了防止运动过量，不能连续两天都 去.刘老师一共有多少种满足条件的时间安排？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,超越篇,challenge,35,7,★,0.9752,False,24,short,counting,,,枚举法一|counting,高思导引超越篇难度,high,auto,L4,False,在算盘上，用两颗珠子可以表示多少个不同的四位数？,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,3,枚举法一,超越篇,challenge,35,8,,0.9955,True,115,long,counting,,has_diagram,枚举法一|计数问题|counting,高思导引超越篇难度,high,review,L4,False,一座99层摩天大楼的电梯上，有显示楼层的液晶屏，如图3-8，由于屏幕受到损 坏，显示左边数字的7根线段中有1根不能亮了，显示右边数字的7根线段中有3根不能亮 了.请问：电梯在运行的过程中，最多还有多少个楼层的数字显示是正确的？ 图3-8,C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,4,找规律,兴趣篇,interest,36,1,★,0.8873,False,75,medium,pattern,,,找规律|pattern,4年级及以前高思导引拓展篇及以下难度,low,auto,L1,False,"找规律，填空： (1)2,6,10,14,18,22， 34； (2)97,88，79,70,61， ，34； (3) 15,24，35，48，63,80，99.",C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
3,竞赛数学导引 三年级,4,找规律,兴趣篇,interest,36,2,★,0.8989,False,58,medium,pattern,,,找规律|pattern,4年级及以前高思导引拓展篇及以下难度,low,auto,L1,False,"找规律，填空： (1）1,1,2,3,5,8,13,21， ，89； (2) 12,19,31,50,81,131,212.",C:\Users\admin\Desktop\试卷分析project\参考教材\奥数\竟赛数学导引 三年级.pdf
